Symbol,SL Multiplier,TP RR,Final PnL ($),Sharpe Ratio,Max Drawdown ($),Max Drawdown (%),Total Trades,Win Rate,Initial Capital
Volatility 10 Index,1.8000000000000007,1.8000000000000007,23.478743459176084,1.2524132432555755,71.09179122859317,41.90952542425493,52,42.30769230769231,100
Volatility 10 Index,1.8000000000000007,1.9000000000000008,37.294643902986365,1.9172606019833414,66.19678234740333,37.47099245292218,52,42.30769230769231,100
Volatility 10 Index,1.8000000000000007,2.000000000000001,51.11054434680483,2.534280938928765,62.10608264471466,33.810042216602504,52,42.30769230769231,100
Volatility 10 Index,1.8000000000000007,2.100000000000001,6.4250375374102155,0.3580338724222831,98.96139405107441,57.2499016726844,52,36.53846153846153,100
Volatility 10 Index,1.8000000000000007,2.200000000000001,18.353795811761128,0.992586682599563,96.48866067062954,53.8104139548673,52,36.53846153846153,100
Volatility 10 Index,1.8000000000000007,2.300000000000001,30.282554086114764,1.5900187361236147,94.01592729018466,50.60990594359792,52,36.53846153846153,100
Volatility 10 Index,1.8000000000000007,2.4000000000000012,42.21131236047932,2.152741150919616,91.54319390974253,47.62430697574244,52,36.53846153846153,100
Volatility 10 Index,1.8000000000000007,2.5000000000000013,54.14007063483022,2.683060986335935,89.07046052929763,44.83267399504827,52,36.53846153846153,100
Volatility 10 Index,1.8000000000000007,2.6000000000000014,66.0688289091893,3.18316645506653,86.59772714885275,42.216699554391774,52,36.53846153846153,100
Volatility 10 Index,1.8000000000000007,2.7000000000000015,77.99758718354839,3.655119071503922,84.12499376840512,39.760309859430095,52,36.53846153846153,100
Volatility 10 Index,1.8000000000000007,2.8000000000000016,89.92634545791022,4.1008508754315685,81.6522603879657,37.4493341976277,52,36.53846153846153,100
Volatility 10 Index,1.8000000000000007,2.9000000000000017,75.86036288256015,3.452434208992315,79.17952700752086,39.890373377142666,52,34.61538461538461,100
Volatility 10 Index,1.8000000000000007,3.0000000000000018,61.992800770255386,3.002946569964387,76.706793627076,42.817049309710356,52,32.69230769230769,100
Volatility 10 Index,1.8000000000000007,3.100000000000002,72.62678251370905,3.4344244655182927,74.23406024663112,40.2769684505779,52,32.69230769230769,100
Volatility 10 Index,1.9000000000000008,1.0,-2.5431560429704287,-0.15433839929379645,70.27306356226167,46.29080648021343,53,54.71698113207547,100
Volatility 10 Index,1.9000000000000008,1.1,9.792998198607908,0.5757595150706177,62.398294720889325,40.605452061913645,52,53.84615384615385,100
Volatility 10 Index,1.9000000000000008,1.2000000000000002,28.441243907494773,1.5922952641175525,54.739485963496406,33.77735371566997,52,53.84615384615385,100
Volatility 10 Index,1.9000000000000008,1.3000000000000003,29.971887544904178,1.6591512131671582,47.58752070965549,30.93333836345447,52,51.92307692307693,100
Volatility 10 Index,1.9000000000000008,1.4000000000000004,47.875889685467705,2.5362493999482263,44.16590315570885,27.26433021572094,52,51.92307692307693,100
Volatility 10 Index,1.9000000000000008,1.5000000000000004,36.288535168386986,1.8313986083392657,54.32496600348445,31.92879822301009,52,48.07692307692308,100
Volatility 10 Index,1.9000000000000008,1.6000000000000005,33.975470357125054,1.6613089463271589,47.74932295887177,29.982132098007604,52,46.15384615384615,100
Volatility 10 Index,1.9000000000000008,1.7000000000000006,11.933000960662692,0.6261161600092219,79.20828900476955,47.52127605836224,52,42.30769230769231,100
Volatility 10 Index,1.9000000000000008,1.8000000000000007,26.516451429128946,1.3397210951117038,74.04133518573602,42.52804914151883,52,42.30769230769231,100
Volatility 10 Index,1.9000000000000008,1.9000000000000008,41.09990189760611,2.00112567486976,68.87438136669427,37.94305838738835,52,42.30769230769231,100
Volatility 10 Index,1.9000000000000008,2.000000000000001,-4.076149666768469,-0.22188287392530087,106.23602339992522,62.23763743443757,52,36.53846153846153,100
Volatility 10 Index,1.9000000000000008,2.100000000000001,8.515317400603461,0.44965014445125207,103.62591594278909,58.378716270570806,52,36.53846153846153,100
Volatility 10 Index,1.9000000000000008,2.200000000000001,21.106784467986298,1.0815741080083532,101.015808485653,54.80503567102586,52,36.53846153846153,100
Volatility 10 Index,1.9000000000000008,2.300000000000001,33.698251535347296,1.6764035891275932,98.40570102852234,51.486096571649966,52,36.53846153846153,100
Volatility 10 Index,1.9000000000000008,2.4000000000000012,46.2897186027274,2.236567602576832,95.79559357138623,48.395598378717295,52,36.53846153846153,100
Volatility 10 Index,1.9000000000000008,2.5000000000000013,58.88118567010749,2.764386533855702,93.18548611425012,45.510740558089566,52,36.53846153846153,100
Volatility 10 Index,1.9000000000000008,2.6000000000000014,71.47265273748486,3.262058215413333,90.575378657114,42.81165915116383,52,36.53846153846153,100
Volatility 10 Index,1.9000000000000008,2.7000000000000015,58.032349409785425,2.631859418781486,87.96527119997792,45.73248294616369,52,34.61538461538461,100
Volatility 10 Index,1.9000000000000008,2.8000000000000016,44.72066157689075,2.156066549022192,85.35516374284181,49.26521278071831,52,32.69230769230769,100
Volatility 10 Index,1.9000000000000008,2.9000000000000017,55.945420083865216,2.6312218682418322,82.74505628570573,46.30339974255243,52,32.69230769230769,100
Volatility 10 Index,1.9000000000000008,3.0000000000000018,47.602569833657405,2.088890541384116,99.70255758574096,54.14281569184551,51,31.372549019607842,100
Volatility 10 Index,1.9000000000000008,3.100000000000002,58.14767215013159,2.4920819037261746,97.77210631911058,51.56952839339032,51,31.372549019607842,100
Volatility 10 Index,2.000000000000001,1.0,-7.679207905565988,-0.4508402746287562,72.99269848659753,49.187945285557795,52,53.84615384615385,100
Volatility 10 Index,2.000000000000001,1.1,11.950524419577793,0.6673739937167878,64.70346812726312,41.21247048624537,52,53.84615384615385,100
Volatility 10 Index,2.000000000000001,1.2000000000000002,14.345142530868376,0.7890203674826515,56.704722066848646,38.144071787148256,52,51.92307692307693,100
Volatility 10 Index,2.000000000000001,1.3000000000000003,33.19146057357357,1.7453637258329184,49.176337589119086,31.27450217241018,52,51.92307692307693,100
Volatility 10 Index,2.000000000000001,1.4000000000000004,52.03777861627604,2.618444393982559,46.30095069022228,27.921969475649846,52,51.92307692307693,100
Volatility 10 Index,2.000000000000001,1.5000000000000004,39.84056333513472,1.909387304442663,56.23680631946448,32.245077458288705,52,48.07692307692308,100
Volatility 10 Index,2.000000000000001,1.6000000000000005,-1.1478415871844838,-0.05945861028730775,87.86867665664978,53.92483179852201,52,42.30769230769231,100
Volatility 10 Index,2.000000000000001,1.7000000000000006,14.203158905943209,0.7078731486162971,82.42977789976706,48.273003134899895,52,42.30769230769231,100
Volatility 10 Index,2.000000000000001,1.8000000000000007,29.554159399076347,1.4182548236074994,76.99087914288158,43.11561750345654,52,42.30769230769231,100
Volatility 10 Index,2.000000000000001,1.9000000000000008,23.423408690778892,1.1723979631555095,93.03373158743217,49.91633259098332,52,40.38461538461539,100
Volatility 10 Index,2.000000000000001,2.000000000000001,38.033659142468245,1.8401017643640676,89.56259307032634,46.12105404576471,52,40.38461538461539,100
Volatility 10 Index,2.000000000000001,2.100000000000001,52.6439095941767,2.463362666755397,86.09926732656368,42.62315238049087,52,40.38461538461539,100
Volatility 10 Index,2.000000000000001,2.200000000000001,67.25416004586877,3.0456171103661434,82.63594158280642,39.38569152264809,52,40.38461538461539,100
Volatility 10 Index,2.000000000000001,2.300000000000001,81.86441049757177,3.5900787878769522,79.17261583904374,36.38062828092339,52,40.38461538461539,100
Volatility 10 Index,2.000000000000001,2.4000000000000012,96.47466094927748,4.099731017374015,75.70929009528376,33.583806066387666,52,40.38461538461539,100
Volatility 10 Index,2.000000000000001,2.5000000000000013,111.08491140096137,4.577328171540668,72.24596435152111,30.97430411873214,52,40.38461538461539,100
Volatility 10 Index,2.000000000000001,2.6000000000000014,99.03388918630188,4.001922302253417,68.78263860776124,32.082280968348435,52,38.46153846153847,100
Volatility 10 Index,2.000000000000001,2.7000000000000015,87.07571047810484,3.6486812078318867,65.31931286399868,33.38802217579669,52,36.53846153846153,100
Volatility 10 Index,2.000000000000001,2.8000000000000016,100.24732033990199,4.086949508954357,61.85598712024142,30.6203753221229,52,36.53846153846153,100
Volatility 10 Index,2.000000000000001,2.9000000000000017,93.50529592100281,3.563869494957322,78.30629565717786,37.57833130264865,51,35.294117647058826,100
Volatility 10 Index,2.000000000000001,3.0000000000000018,105.96147821385821,3.935164058941988,75.55839748236787,35.18373196985421,51,35.294117647058826,100
Volatility 10 Index,2.000000000000001,3.100000000000002,118.41766050671086,4.287225819474113,72.81049930755512,32.927144821224886,51,35.294117647058826,100
Volatility 10 Index,2.100000000000001,1.0,-6.503168300844834,-0.3636032761348495,75.71233341092247,50.04276055067115,52,53.84615384615385,100
Volatility 10 Index,2.100000000000001,1.1,14.108050640561316,0.7502323006211019,67.008641533626,41.794273832128916,52,53.84615384615385,100
Volatility 10 Index,2.100000000000001,1.2000000000000002,16.6223996574152,0.8707490501534757,58.669958170192714,38.69225684610148,52,51.92307692307693,100
Volatility 10 Index,2.100000000000001,1.3000000000000003,36.41103360225116,1.8233387256705471,50.765154468574494,31.601215854019866,52,51.92307692307693,100
Volatility 10 Index,2.100000000000001,1.4000000000000004,24.90778595666034,1.1885734420231866,65.41646263211808,38.55879913584091,52,48.07692307692308,100
Volatility 10 Index,2.100000000000001,1.5000000000000004,-15.763784184324498,-0.8088655303375917,97.07295418421201,61.27087395382962,52,42.30769230769231,100
Volatility 10 Index,2.100000000000001,1.6000000000000005,0.35476633346461384,0.017500889897228932,91.36211048948009,54.82803774013584,52,42.30769230769231,100
Volatility 10 Index,2.100000000000001,1.7000000000000006,16.473316851251003,0.7818192472662252,85.65126679475637,48.98966351815936,52,42.30769230769231,100
Volatility 10 Index,2.100000000000001,1.8000000000000007,10.813816151033102,0.5336257792517641,101.71847431803144,55.57267640404733,52,40.38461538461539,100
Volatility 10 Index,2.100000000000001,1.9000000000000008,26.15457912531456,1.2467623048955054,96.92721475479085,50.68399522034221,52,40.38461538461539,100
Volatility 10 Index,2.100000000000001,2.000000000000001,41.49534209960421,1.911867308327995,93.2907227238402,46.77638924599853,52,40.38461538461539,100
Volatility 10 Index,2.100000000000001,2.100000000000001,56.83610507389384,2.532598184357652,89.65423069288951,43.17747032263844,52,40.38461538461539,100
Volatility 10 Index,2.100000000000001,2.200000000000001,72.17686804816438,3.112404428096138,86.01773866194429,39.85205053294323,52,40.38461538461539,100
Volatility 10 Index,2.100000000000001,2.300000000000001,87.51763102245401,3.654508099694648,82.38124663099359,36.770094378716564,52,40.38461538461539,100
Volatility 10 Index,2.100000000000001,2.4000000000000012,102.85839399674094,4.161897307108838,78.74475460004837,33.905809024946045,52,40.38461538461539,100
Volatility 10 Index,2.100000000000001,2.5000000000000013,90.98244112410953,3.602459574761074,75.1082625690951,35.22400021696733,52,38.46153846153847,100
Volatility 10 Index,2.100000000000001,2.6000000000000014,79.15930564713085,3.248305328482163,71.47177053814721,36.79030966584393,52,36.53846153846153,100
Volatility 10 Index,2.100000000000001,2.7000000000000015,92.98949600200899,3.7105982493572256,67.83527850720199,33.75581186446446,52,36.53846153846153,100
Volatility 10 Index,2.100000000000001,2.8000000000000016,86.63156930956518,3.228792062484024,84.38690352358695,40.63906820135214,51,35.294117647058826,100
Volatility 10 Index,2.100000000000001,2.9000000000000017,99.71056071706278,3.6191300126257437,81.50161044003863,38.02434742027722,51,35.294117647058826,100
Volatility 10 Index,2.100000000000001,3.0000000000000018,112.78955212455222,3.988884572645515,78.6163173564849,35.56792812698193,51,35.294117647058826,100
Volatility 10 Index,2.100000000000001,3.100000000000002,125.86854353204163,4.339464947816039,75.73102427293657,33.25585678240604,51,35.294117647058826,100
Volatility 10 Index,2.200000000000001,1.0,-5.327128696129137,-0.2842995317794661,78.43196833525835,50.86542469299634,52,53.84615384615385,100
Volatility 10 Index,2.200000000000001,1.1,-1.831293063015604,-0.0958740811980691,69.31381493999706,47.61779675357991,52,51.92307692307693,100
Volatility 10 Index,2.200000000000001,1.2000000000000002,18.89965678396476,0.9450427717111329,60.63519427353678,39.21935936483864,52,51.92307692307693,100
Volatility 10 Index,2.200000000000001,1.3000000000000003,8.214550907202288,0.39170207434041066,75.28829189683532,45.89487630259963,52,48.07692307692308,100
Volatility 10 Index,2.200000000000001,1.4000000000000004,-31.914826830781927,-1.627098203987696,106.82112158745895,69.75515711844224,52,42.30769230769231,100
Volatility 10 Index,2.200000000000001,1.5000000000000004,-15.02872628833684,-0.7361059686174942,100.83833295488604,62.35009153388471,52,42.30769230769231,100
Volatility 10 Index,2.200000000000001,1.6000000000000005,1.8573742540973406,0.08745559090508469,94.85554432232131,55.69213619489084,52,42.30769230769231,100
Volatility 10 Index,2.200000000000001,1.7000000000000006,-3.256801433888736,-0.15890757272442627,110.87303192017953,61.970270767758706,52,40.38461538461539,100
Volatility 10 Index,2.200000000000001,1.8000000000000007,12.814474062973936,0.6036429325862236,105.70506833318086,56.374452668972886,52,40.38461538461539,100
Volatility 10 Index,2.200000000000001,1.9000000000000008,28.885749559855686,1.3143585079260178,100.82851069549544,51.41759915361044,52,40.38461538461539,100
Volatility 10 Index,2.200000000000001,2.000000000000001,44.95702505671833,1.9770902594069868,97.01885237736224,47.39811066344009,52,40.38461538461539,100
Volatility 10 Index,2.200000000000001,2.100000000000001,61.0283005535837,2.5955125576075946,93.20919405922355,43.70247124699158,52,40.38461538461539,100
Volatility 10 Index,2.200000000000001,2.200000000000001,77.09957605045726,3.1730864150555735,89.39953574108492,40.29305789672986,52,40.38461538461539,100
Volatility 10 Index,2.200000000000001,2.300000000000001,93.1708515473281,3.7130411955745033,85.58987742294619,37.13785811821599,52,40.38461538461539,100
Volatility 10 Index,2.200000000000001,2.4000000000000012,55.436968981970274,2.2998458756814952,81.78021910481313,44.14535429284319,52,36.53846153846153,100
Volatility 10 Index,2.200000000000001,2.5000000000000013,69.92573982995395,2.8180083689025217,77.97056078667448,40.5544000595156,52,36.53846153846153,100
Volatility 10 Index,2.200000000000001,2.6000000000000014,64.81042394670054,2.4348984684666544,93.76498919977293,47.05396922253423,51,35.294117647058826,100
Volatility 10 Index,2.200000000000001,2.7000000000000015,78.51222446884037,2.8695325155330105,90.74230120747812,43.9897279362112,51,35.294117647058826,100
Volatility 10 Index,2.200000000000001,2.8000000000000016,92.21402499096928,3.2804667343295293,87.71961321518879,41.12689122265768,51,35.294117647058826,100
Volatility 10 Index,2.200000000000001,2.9000000000000017,105.91582551310364,3.6693479321294284,84.69692522289671,38.44623418843969,51,35.294117647058826,100
Volatility 10 Index,2.200000000000001,3.0000000000000018,119.6176260352353,4.037700113657955,81.67423723060736,35.9309032820409,51,35.294117647058826,100
Volatility 10 Index,2.200000000000001,3.100000000000002,133.31942655738058,4.386931846394771,78.65154923831255,33.56606160749418,51,35.294117647058826,100
Volatility 10 Index,2.300000000000001,1.0,-4.151089091402525,-0.21189556968274864,81.15160325958333,51.65771812172303,52,53.84615384615385,100
Volatility 10 Index,2.300000000000001,1.1,-0.4963518385968051,-0.02485805778704881,71.61898834635721,48.368254129274966,52,51.92307692307693,100
Volatility 10 Index,2.300000000000001,1.2000000000000002,21.1769139105034,1.0128706051476621,62.60043037688085,39.726572611368375,52,51.92307692307693,100
Volatility 10 Index,2.300000000000001,1.3000000000000003,10.006121402988178,0.4562944916990605,77.89230516486808,46.51754850521091,52,48.07692307692308,100
Volatility 10 Index,2.300000000000001,1.4000000000000004,-31.947318959439322,-1.5580706779770008,110.85844529597126,71.04330627569462,52,42.30769230769231,100
Volatility 10 Index,2.300000000000001,1.5000000000000004,-14.293668392349174,-0.6696678150045496,104.60371172556007,63.38618928422631,52,42.30769230769231,100
Volatility 10 Index,2.300000000000001,1.6000000000000005,3.3599821747491667,0.15131910491544148,98.34897815514614,56.51961328491979,52,42.30769230769231,100
Volatility 10 Index,2.300000000000001,1.7000000000000006,-1.986656044512717,-0.09272986307806458,115.09453337109244,62.89623418677587,52,40.38461538461539,100
Volatility 10 Index,2.300000000000001,1.8000000000000007,14.815131974933866,0.6675751095479106,109.69166234831937,57.138904297114316,52,40.38461538461539,100
Volatility 10 Index,2.300000000000001,1.9000000000000008,31.61691999438589,1.3760693309948067,104.72980663620001,52.115727131552006,52,40.38461538461539,100
Volatility 10 Index,2.300000000000001,2.000000000000001,48.41870801385156,2.0366253976783213,100.74698203087334,47.988739832751314,52,40.38461538461539,100
Volatility 10 Index,2.300000000000001,2.100000000000001,65.2204960333063,2.652932845901165,96.7641574255467,44.20042103166895,52,40.38461538461539,100
Volatility 10 Index,2.300000000000001,2.200000000000001,82.02228405276107,3.2284629116023367,92.78133282022,40.71072611685894,52,40.38461538461539,100
Volatility 10 Index,2.300000000000001,2.300000000000001,44.227661685555866,1.8076610486251106,88.79850821489347,48.71275831875623,52,36.53846153846153,100
Volatility 10 Index,2.300000000000001,2.4000000000000012,59.37501302662327,2.3561554647977148,84.81568360957228,44.729726209907895,52,36.53846153846153,100
Volatility 10 Index,2.300000000000001,2.5000000000000013,54.82265176204906,2.026251507817503,100.53257160988178,51.04568298482839,51,35.294117647058826,100
Volatility 10 Index,2.300000000000001,2.6000000000000014,69.14726139883112,2.484880997615733,97.37248870884865,47.667496499642304,51,35.294117647058826,100
Volatility 10 Index,2.300000000000001,2.7000000000000015,83.47187103561043,2.9180826614877735,94.21240580782101,44.52329347309437,51,35.294117647058826,100
Volatility 10 Index,2.300000000000001,2.8000000000000016,97.79648067238156,3.3276342059216426,91.05232290678788,41.589577996436745,51,35.294117647058826,100
Volatility 10 Index,2.300000000000001,2.9000000000000017,112.1210903091609,3.715182952265726,87.89224000575749,38.845898122909425,51,35.294117647058826,100
Volatility 10 Index,2.300000000000001,3.0000000000000018,126.44569994593476,4.08225275921342,84.73215710472437,36.27436838994083,51,35.294117647058826,100
Volatility 10 Index,2.300000000000001,3.100000000000002,107.9290405814603,3.4291756890910867,86.49717410212278,40.609229868316476,51,33.33333333333333,100
Volatility 10 Index,2.4000000000000012,1.0,-21.776992265428078,-1.0952751539987398,83.87123818391646,59.401981789950455,52,51.92307692307693,100
Volatility 10 Index,2.4000000000000012,1.1,0.8385893858219902,0.04025104891622154,73.92416175271464,49.093718444361265,52,51.92307692307693,100
Volatility 10 Index,2.4000000000000012,1.2000000000000002,-9.327800152923563,-0.4273095130618555,88.80239385768348,55.31095076015937,52,48.07692307692308,100
Volatility 10 Index,2.4000000000000012,1.3000000000000003,-50.40101167986741,-2.4538038419840222,121.42244751275211,81.17742628134525,52,42.30769230769231,100
Volatility 10 Index,2.4000000000000012,1.4000000000000004,-31.979811088113088,-1.494777435251572,114.89576900449175,72.284350369626,52,42.30769230769231,100
Volatility 10 Index,2.4000000000000012,1.5000000000000004,-13.558610496361508,-0.6087625159879952,108.36909049623411,64.38170085001705,52,42.30769230769231,100
Volatility 10 Index,2.4000000000000012,1.6000000000000005,-18.248811197180856,-0.8460974072867546,124.95381328055282,70.31890122606674,52,40.38461538461539,100
Volatility 10 Index,2.4000000000000012,1.7000000000000006,-0.7165106551448908,-0.03205374895204618,119.31603482200808,63.78182786750298,52,40.38461538461539,100
Volatility 10 Index,2.4000000000000012,1.8000000000000007,16.81578988689652,0.7261816598417595,113.67825636346333,57.868578331988004,52,40.38461538461539,100
Volatility 10 Index,2.4000000000000012,1.9000000000000008,34.348090428927016,1.4326305677177686,108.6311025769046,52.780891745410685,52,40.38461538461539,100
Volatility 10 Index,2.4000000000000012,2.000000000000001,51.88039097098204,2.091184955678724,104.47511168438994,48.55055223754118,52,40.38461538461539,100
Volatility 10 Index,2.4000000000000012,2.100000000000001,69.412691513018,2.7055479808387886,100.31912079187802,44.673357916673616,52,40.38461538461539,100
Volatility 10 Index,2.4000000000000012,2.200000000000001,31.701193402930365,1.2796220180646267,96.16312989936344,53.81540642338511,52,36.53846153846153,100
Volatility 10 Index,2.4000000000000012,2.300000000000001,47.50712523710059,1.8608808089791937,92.00713900684879,49.376625953133114,52,36.53846153846153,100
Volatility 10 Index,2.4000000000000012,2.4000000000000012,43.58926134811587,1.5888552470175161,107.57494383747544,55.45552803998156,51,35.294117647058826,100
Volatility 10 Index,2.4000000000000012,2.5000000000000013,58.536680099537406,2.0734229914009443,104.27746602770404,51.71700757627976,51,35.294117647058826,100
Volatility 10 Index,2.4000000000000012,2.6000000000000014,73.48409885095896,2.5306917135083293,100.97998821792986,48.25168838287338,51,35.294117647058826,100
Volatility 10 Index,2.4000000000000012,2.7000000000000015,88.43151760237777,2.962577486925616,97.68251040815844,45.03067887205147,51,35.294117647058826,100
Volatility 10 Index,2.4000000000000012,2.8000000000000016,103.37893635379658,3.370859197631132,94.38503259838427,42.0290225338426,51,35.294117647058826,100
Volatility 10 Index,2.4000000000000012,2.9000000000000017,118.32635510520996,3.757184567941853,91.08755478861283,39.2250500426511,51,35.294117647058826,100
Volatility 10 Index,2.4000000000000012,3.0000000000000018,99.84045652767816,3.1196217305701666,94.39243133713907,44.308709308897285,51,33.33333333333333,100
Volatility 10 Index,2.4000000000000012,3.100000000000002,113.95204234587473,3.469163528299277,89.42313819351335,40.98732441926522,51,33.33333333333333,100
Volatility 10 Index,2.5000000000000013,1.0,-21.384366943156408,-1.0326718925408256,86.59087310824688,60.42248603935779,52,51.92307692307693,100
Volatility 10 Index,2.5000000000000013,1.1,2.1735306102216896,0.10015988464871553,76.22933515907752,49.79541779350606,52,51.92307692307693,100
Volatility 10 Index,2.5000000000000013,1.2000000000000002,-8.416458492626779,-0.37009429815693784,91.75249360175079,56.10944049801897,52,48.07692307692308,100
Volatility 10 Index,2.5000000000000013,1.3000000000000003,-51.20105383320261,-2.39337486380351,125.73171615912179,82.66803048223167,52,42.30769230769231,100
Volatility 10 Index,2.5000000000000013,1.4000000000000004,-32.012303216786876,-1.4365332703002827,118.93309271301497,73.48082681442183,52,42.30769230769231,100
Volatility 10 Index,2.5000000000000013,1.5000000000000004,-35.97199139502774,-1.6603812940596847,135.28290806155928,78.82719095032375,52,40.38461538461539,100
Volatility 10 Index,2.5000000000000013,1.6000000000000005,-17.70917833040241,-0.7883517596214143,129.41022216724014,71.34629446175914,52,40.38461538461539,100
Volatility 10 Index,2.5000000000000013,1.7000000000000006,0.5536347342229355,0.023778706786865986,123.53753627292372,64.62963552084685,52,40.38461538461539,100
Volatility 10 Index,2.5000000000000013,1.8000000000000007,18.81644779884281,0.7801007586967768,117.6648503786073,58.565795223435856,52,40.38461538461539,100
Volatility 10 Index,2.5000000000000013,1.9000000000000008,37.07926086347085,1.4846603801142426,112.53239851760372,53.415373785874955,52,40.38461538461539,100
Volatility 10 Index,2.5000000000000013,2.000000000000001,55.34207392809072,2.1413671183187635,108.20324133790106,49.08560660767478,52,40.38461538461539,100
Volatility 10 Index,2.5000000000000013,2.100000000000001,44.90698933101226,1.6835484947129435,103.87408415819847,51.54950136548781,52,38.46153846153847,100
Volatility 10 Index,2.5000000000000013,2.200000000000001,34.32207646138591,1.3301010718328197,99.54492697849858,54.569239965699815,52,36.53846153846153,100
Volatility 10 Index,2.5000000000000013,2.300000000000001,31.110252704884587,1.1209517334502228,114.89210588254574,60.34730083390435,51,35.294117647058826,100
Volatility 10 Index,2.5000000000000013,2.4000000000000012,46.680480570951076,1.6335446379503324,111.45723316403601,56.192153120914114,51,35.294117647058826,100
Volatility 10 Index,2.5000000000000013,2.5000000000000013,62.25070843700939,2.1168177584843373,108.02236044552352,52.35784584162041,51,35.294117647058826,100
Volatility 10 Index,2.5000000000000013,2.6000000000000014,77.82093630307588,2.5728316925600727,104.58748772700834,48.808599724707705,51,35.294117647058826,100
Volatility 10 Index,2.5000000000000013,2.7000000000000015,93.39116416913691,3.0035044455537334,101.15261500849584,45.513764840832735,51,35.294117647058826,100
Volatility 10 Index,2.5000000000000013,2.8000000000000016,108.96139203520067,3.4106159202463857,97.71774228998066,42.446933223755465,51,35.294117647058826,100
Volatility 10 Index,2.5000000000000013,2.9000000000000017,90.57590698904039,2.789665171799842,102.70179633413146,48.29841283126834,51,33.33333333333333,100
Volatility 10 Index,2.5000000000000013,3.0000000000000018,105.27547554966475,3.1574636640778038,97.52544930951908,44.737816248285775,51,33.33333333333333,100
Volatility 10 Index,2.5000000000000013,3.100000000000002,119.97504411028368,3.5059357884793543,92.34910228491486,41.34790171839297,51,33.33333333333333,100
Volatility 10 Index,2.6000000000000014,1.0,-20.991741620873825,-0.9748622985397227,89.31050803257185,61.41328769903191,52,51.92307692307693,100
Volatility 10 Index,2.6000000000000014,1.1,-30.391066554997643,-1.3486598190979973,104.26073425389532,67.0088683648761,52,48.07692307692308,100
Volatility 10 Index,2.6000000000000014,1.2000000000000002,-51.57153238615156,-2.4874608213975145,116.7256889479895,80.80485263989601,52,44.230769230769226,100
Volatility 10 Index,2.6000000000000014,1.3000000000000003,-52.001095986526906,-2.3375699784205834,130.04098480548055,84.11012617697584,52,42.30769230769231,100
Volatility 10 Index,2.6000000000000014,1.4000000000000004,-32.04479534546337,-1.3827578457703922,122.97041642153546,74.63509399461998,52,42.30769230769231,100
Volatility 10 Index,2.6000000000000014,1.5000000000000004,-36.16287105082503,-1.6053121567179065,139.97422438401827,80.0235078148124,52,40.38461538461539,100
Volatility 10 Index,2.6000000000000014,1.6000000000000005,-17.16954546361304,-0.7350301350001515,133.86663105393018,72.3327483137005,52,40.38461538461539,100
Volatility 10 Index,2.6000000000000014,1.7000000000000006,1.8237801235989473,0.07532465714622373,127.75903772383663,65.44202498240793,52,40.38461538461539,100
Volatility 10 Index,2.6000000000000014,1.8000000000000007,20.817105710802725,0.8298726278702826,121.65144439374853,59.232673477577904,52,40.38461538461539,100
Volatility 10 Index,2.6000000000000014,1.9000000000000008,39.8104312980147,1.5326818821469883,116.4336944583083,54.02124837156763,52,40.38461538461539,100
Volatility 10 Index,2.6000000000000014,2.000000000000001,29.92071149666277,1.1129638848460268,111.93137099142041,56.874457474910734,52,38.46153846153847,100
Volatility 10 Index,2.6000000000000014,2.100000000000001,19.819866699511984,0.7615302145136394,107.4290475245298,60.39944094670035,52,36.53846153846153,100
Volatility 10 Index,2.6000000000000014,2.200000000000001,17.38562583238523,0.6205810076479419,122.48405774510357,65.79919375408066,51,35.294117647058826,100
Volatility 10 Index,2.6000000000000014,2.300000000000001,33.57866281309121,1.1634359726790187,118.91179011784735,61.15847897653195,51,35.294117647058826,100
Volatility 10 Index,2.6000000000000014,2.4000000000000012,49.77169979379721,1.6747964793880832,115.33952249059658,56.897048024138854,51,35.294117647058826,100
Volatility 10 Index,2.6000000000000014,2.5000000000000013,65.96473677450047,2.156871659064759,111.76725486334304,52.970228351190265,51,35.294117647058826,100
Volatility 10 Index,2.6000000000000014,2.6000000000000014,82.15777375520918,2.611724897664949,108.19498723608955,49.340097841749156,51,35.294117647058826,100
Volatility 10 Index,2.6000000000000014,2.7000000000000015,98.35081073591516,3.0412759170677344,104.62271960883328,45.974256160181895,51,35.294117647058826,100
Volatility 10 Index,2.6000000000000014,2.8000000000000016,80.13539196556883,2.4381102055795054,111.42526909308906,52.60415709647393,51,33.33333333333333,100
Volatility 10 Index,2.6000000000000014,2.9000000000000017,95.42294326860738,2.8256124064960906,106.04186818749541,48.780514585026744,51,33.33333333333333,100
Volatility 10 Index,2.6000000000000014,3.0000000000000018,110.71049457165134,3.192381258868216,100.65846728190454,45.147831673037466,51,33.33333333333333,100
Volatility 10 Index,2.6000000000000014,3.100000000000002,91.8737665477505,2.8105169730296535,95.27506637630832,49.0107889619159,51,31.372549019607842,100
Volatility 10 Index,2.7000000000000015,1.0,-20.599116298604883,-0.9213167261684513,92.03014295690772,62.375664944162104,52,51.92307692307693,100
Volatility 10 Index,2.7000000000000015,1.1,-30.35995373020088,-1.297319358336178,107.48614710982329,67.98624531462694,52,48.07692307692308,100
Volatility 10 Index,2.7000000000000015,1.2000000000000002,-73.52498880557886,-3.3175304351197488,141.69276677364172,96.6665129284457,52,42.30769230769231,100
